arquivo,similaridade,gabarito
IMG_3650.JPG,0.078200,nao_esta
IMG_3058.JPG,0.078100,nao_esta
IMG_3574.JPG,0.078100,nao_esta
IMG_3577.JPG,0.078100,nao_esta
IMG_3712.JPG,0.077700,nao_esta
IMG_2989.JPG,0.077600,nao_esta
IMG_3716.JPG,0.077100,nao_esta
IMG_3157.JPG,0.076900,nao_esta
IMG_3068.JPG,0.076800,nao_esta
IMG_3071.JPG,0.076300,nao_esta
IMG_3180.JPG,0.076100,nao_esta
IMG_3081.JPG,0.076000,nao_esta
IMG_3235.JPG,0.075900,nao_esta
IMG_3216.JPG,0.075700,nao_esta
IMG_2988.JPG,0.075600,nao_esta
IMG_3133.JPG,0.075600,nao_esta
IMG_3707.JPG,0.075400,nao_esta
IMG_3167.JPG,0.075300,nao_esta
IMG_3111.JPG,0.074000,nao_esta
IMG_3607.JPG,0.073800,nao_esta
IMG_3628.JPG,0.073300,nao_esta
IMG_3585.JPG,0.071800,nao_esta
IMG_3656.JPG,0.071700,nao_esta
IMG_3074.JPG,0.071400,nao_esta
IMG_3630.JPG,0.070100,nao_esta
handsome-young-african-american-with-khaki-tshirt.jpg,0.069400,nao_esta
IMG_3626.JPG,0.068600,nao_esta
IMG_3617.JPG,0.068300,nao_esta
IMG_3107.JPG,0.066600,nao_esta
IMG_3170.JPG,0.066200,nao_esta
IMG_3172.JPG,0.064700,nao_esta
IMG_3096.JPG,0.064400,nao_esta
IMG_3008.JPG,0.063500,nao_esta
IMG_3087.JPG,0.063400,nao_esta
IMG_3545.JPG,0.063300,nao_esta
IMG_3589.JPG,0.062500,nao_esta
IMG_3188.JPG,0.062300,nao_esta
IMG_3166.JPG,0.061300,nao_esta
IMG_3059.JPG,0.059900,nao_esta
IMG_1130.JPG,0.059400,nao_esta
IMG_3050.JPG,0.059100,nao_esta
IMG_3089.JPG,0.059000,nao_esta
IMG_3657.JPG,0.059000,nao_esta
IMG_3112.JPG,0.058700,nao_esta
IMG_3648.JPG,0.058500,nao_esta
IMG_3152.JPG,0.058300,nao_esta
IMG_3579.JPG,0.058200,nao_esta
IMG_3117.JPG,0.058000,nao_esta
IMG_3114.JPG,0.057800,nao_esta
IMG_3185.JPG,0.057300,nao_esta
IMG_3109.JPG,0.057100,nao_esta
IMG_3598.JPG,0.057000,nao_esta
IMG_3052.JPG,0.056100,nao_esta
IMG_3184.JPG,0.055100,nao_esta
IMG_3223.JPG,0.055000,nao_esta
IMG_3236.JPG,0.055000,nao_esta
IMG_3214.JPG,0.054400,nao_esta
IMG_3536.JPG,0.054100,nao_esta
IMG_3538.JPG,0.054100,nao_esta
IMG_3619.JPG,0.053800,nao_esta
IMG_3057.JPG,0.053600,nao_esta
IMG_3646.JPG,0.053600,nao_esta
IMG_3091.JPG,0.052900,nao_esta
IMG_2999.JPG,0.052500,nao_esta
IMG_3583.JPG,0.051100,nao_esta
IMG_3220.JPG,0.050900,nao_esta
IMG_3666.JPG,0.049300,nao_esta
IMG_3582.JPG,0.049000,nao_esta
IMG_3580.JPG,0.048100,nao_esta
IMG_3537.JPG,0.046400,nao_esta
IMG_3161.JPG,0.046200,nao_esta
IMG_3634.JPG,0.046100,nao_esta
IMG_3664.JPG,0.045900,nao_esta
IMG_1129.JPG,0.044800,nao_esta
IMG_3073.JPG,0.043500,nao_esta
IMG_3093.JPG,0.042100,nao_esta
IMG_3526.JPG,0.042100,nao_esta
IMG_3079.JPG,0.041000,nao_esta
IMG_3163.JPG,0.040600,nao_esta
IMG_3178.JPG,0.038700,nao_esta
IMG_3224.JPG,0.035300,nao_esta
IMG_3668.JPG,0.034400,nao_esta
IMG_3165.JPG,0.034100,nao_esta
IMG_3118.JPG,0.032400,nao_esta
IMG_3663.JPG,0.031600,nao_esta
IMG_3614.JPG,0.029800,nao_esta
IMG_3076.JPG,0.029200,nao_esta
IMG_3030.JPG,0.029000,nao_esta
IMG_3561.JPG,0.028800,nao_esta
IMG_3590.JPG,0.028500,nao_esta
IMG_3051.JPG,0.027100,nao_esta
IMG_3575.JPG,0.024900,nao_esta
IMG_3558.JPG,0.024800,nao_esta
IMG_3736.JPG,0.023100,nao_esta
IMG_3527.JPG,0.021900,nao_esta
IMG_3175.JPG,0.020300,nao_esta
IMG_3078.JPG,0.019100,nao_esta
IMG_3670.JPG,0.017700,nao_esta
lifestyle-people-emotions-casual-concept-confident-nice-smiling-asian-woman-cross-arms-chest-confident-ready-help-listening-coworkers-taking-part-conversation.jpg,0.017700,nao_esta
IMG_3639.JPG,0.017400,nao_esta
IMG_3124.JPG,0.017300,nao_esta
IMG_3749.JPG,0.015700,nao_esta
IMG_3662.JPG,0.014800,nao_esta
IMG_3625.JPG,0.013600,nao_esta
IMG_3233.JPG,0.011000,nao_esta
IMG_3177.JPG,0.010700,nao_esta
IMG_3563.JPG,0.009300,nao_esta
IMG_3069.JPG,0.006500,nao_esta
IMG_3070.JPG,0.002000,nao_esta
IMG_3600.JPG,0.001500,nao_esta
IMG_3056.JPG,-0.004700,nao_esta
IMG_3658.JPG,-0.005400,nao_esta
IMG_3562.JPG,-0.005500,nao_esta
IMG_3529.JPG,-0.007000,nao_esta
IMG_3724.JPG,-0.008000,nao_esta
IMG_3067.JPG,-0.009700,nao_esta
IMG_3738.JPG,-0.020500,nao_esta
IMG_3036.JPG,-0.025600,nao_esta
IMG_3193.JPG,-0.035000,nao_esta
man-with-his-arms-crossed.jpg,-0.043300,nao_esta
IMG_3049.JPG,-0.054800,nao_esta
IMG_3171.JPG,-0.065000,nao_esta
IMG_3037.JPG,-0.073900,nao_esta
