arquivo,similaridade,gabarito
IMG_3157.JPG,0.275100,nao_esta
IMG_3059.JPG,0.274500,nao_esta
IMG_3722.JPG,0.274100,rosto_errado
IMG_3541.JPG,0.273600,nao_esta
IMG_3728.JPG,0.272500,nao_esta
IMG_3697.JPG,0.271100,esta
IMG_3182.JPG,0.270000,nao_esta
IMG_3725.JPG,0.269600,nao_esta
IMG_3675.JPG,0.269000,nao_esta
IMG_3106.JPG,0.268600,nao_esta
IMG_3663.JPG,0.268600,nao_esta
IMG_3050.JPG,0.268000,nao_esta
IMG_3175.JPG,0.267800,nao_esta
IMG_3115.JPG,0.267400,nao_esta
IMG_3007.JPG,0.266900,nao_esta
IMG_3577.JPG,0.266800,nao_esta
IMG_3177.JPG,0.265700,nao_esta
IMG_3168.JPG,0.264900,nao_esta
IMG_3163.JPG,0.264700,nao_esta
IMG_3731.JPG,0.263400,nao_esta
IMG_3143.JPG,0.263300,nao_esta
IMG_3737.JPG,0.263300,nao_esta
IMG_3003.JPG,0.262900,nao_esta
IMG_3723.JPG,0.262400,esta
IMG_3016.JPG,0.261000,nao_esta
IMG_3599.JPG,0.259300,nao_esta
man-with-his-arms-crossed.jpg,0.259200,nao_esta
IMG_3062.JPG,0.258900,nao_esta
IMG_3679.JPG,0.258100,esta
IMG_3711.JPG,0.256900,esta
IMG_3734.JPG,0.255900,nao_esta
IMG_3188.JPG,0.255700,nao_esta
IMG_3745.JPG,0.255700,nao_esta
IMG_3014.JPG,0.255500,nao_esta
IMG_3156.JPG,0.253700,nao_esta
IMG_3657.JPG,0.253700,nao_esta
IMG_3614.JPG,0.253400,nao_esta
IMG_3666.JPG,0.253000,nao_esta
IMG_3065.JPG,0.250700,nao_esta
IMG_3228.JPG,0.250600,nao_esta
IMG_3547.JPG,0.250500,nao_esta
IMG_3630.JPG,0.250200,nao_esta
IMG_3684.JPG,0.249900,esta
IMG_3180.JPG,0.249300,nao_esta
IMG_3561.JPG,0.249000,nao_esta
IMG_3085.JPG,0.248800,nao_esta
IMG_3747.JPG,0.246700,nao_esta
IMG_3708.JPG,0.245700,esta
IMG_3024.JPG,0.245300,nao_esta
IMG_3574.JPG,0.245200,nao_esta
IMG_3006.JPG,0.244900,nao_esta
IMG_3130.JPG,0.244700,nao_esta
IMG_3592.JPG,0.244700,nao_esta
IMG_3068.JPG,0.243800,nao_esta
IMG_3021.JPG,0.242900,nao_esta
IMG_3052.JPG,0.241400,nao_esta
IMG_3057.JPG,0.241300,nao_esta
IMG_3690.JPG,0.241300,rosto_errado
IMG_2996.JPG,0.240200,nao_esta
IMG_3607.JPG,0.238900,nao_esta
IMG_3692.JPG,0.238500,esta
IMG_3537.JPG,0.237600,nao_esta
IMG_3624.JPG,0.237200,nao_esta
IMG_3655.JPG,0.236600,nao_esta
IMG_2998.JPG,0.235200,nao_esta
IMG_3019.JPG,0.234900,nao_esta
IMG_3048.JPG,0.234600,nao_esta
IMG_3173.JPG,0.234100,nao_esta
IMG_3232.JPG,0.233500,nao_esta
IMG_3094.JPG,0.233200,nao_esta
IMG_3110.JPG,0.233200,nao_esta
IMG_3015.JPG,0.232500,nao_esta
IMG_3136.JPG,0.231600,nao_esta
IMG_3073.JPG,0.231100,nao_esta
IMG_3754.JPG,0.231100,nao_esta
IMG_3579.JPG,0.230400,nao_esta
IMG_3189.JPG,0.230300,nao_esta
IMG_3022.JPG,0.230100,nao_esta
IMG_3181.JPG,0.230100,nao_esta
IMG_3545.JPG,0.230100,nao_esta
IMG_3686.JPG,0.229600,esta
IMG_3611.JPG,0.229300,nao_esta
IMG_3118.JPG,0.228500,nao_esta
IMG_3689.JPG,0.227500,esta
IMG_3186.JPG,0.227300,nao_esta
IMG_3667.JPG,0.226600,nao_esta
IMG_3756.JPG,0.225100,nao_esta
IMG_3226.JPG,0.224800,nao_esta
IMG_3071.JPG,0.224600,nao_esta
IMG_3184.JPG,0.223900,nao_esta
IMG_3178.JPG,0.223700,nao_esta
IMG_1129.JPG,0.223500,nao_esta
IMG_3536.JPG,0.222500,nao_esta
IMG_3025.JPG,0.222000,nao_esta
IMG_3129.JPG,0.221600,nao_esta
IMG_3638.JPG,0.220100,nao_esta
IMG_3578.JPG,0.219600,nao_esta
IMG_3107.JPG,0.219500,nao_esta
IMG_3137.JPG,0.218900,nao_esta
IMG_3185.JPG,0.217800,nao_esta
IMG_3154.JPG,0.216900,nao_esta
IMG_3526.JPG,0.216800,nao_esta
IMG_3641.JPG,0.215700,nao_esta
IMG_3169.JPG,0.215500,nao_esta
IMG_3091.JPG,0.214900,nao_esta
IMG_3669.JPG,0.214500,nao_esta
IMG_3096.JPG,0.213600,nao_esta
IMG_3631.JPG,0.212500,nao_esta
IMG_3713.JPG,0.211300,esta
IMG_3627.JPG,0.211200,nao_esta
IMG_3220.JPG,0.211100,nao_esta
IMG_3126.JPG,0.210600,nao_esta
IMG_3233.JPG,0.210300,nao_esta
IMG_3622.JPG,0.209800,nao_esta
IMG_3155.JPG,0.209200,nao_esta
IMG_3002.JPG,0.208700,nao_esta
IMG_3080.JPG,0.208600,nao_esta
IMG_3081.JPG,0.208300,nao_esta
IMG_3534.JPG,0.208300,nao_esta
IMG_3580.JPG,0.207500,nao_esta
IMG_2995.JPG,0.207300,nao_esta
IMG_3659.JPG,0.205600,nao_esta
IMG_3079.JPG,0.204900,nao_esta
IMG_3108.JPG,0.203700,nao_esta
IMG_3639.JPG,0.203500,nao_esta
IMG_3597.JPG,0.203400,nao_esta
IMG_3719.JPG,0.203300,nao_esta
IMG_3134.JPG,0.203000,nao_esta
IMG_3700.JPG,0.202500,nao_esta
IMG_3170.JPG,0.202200,nao_esta
IMG_3591.JPG,0.202200,nao_esta
IMG_3124.JPG,0.201400,nao_esta
IMG_3585.JPG,0.200900,nao_esta
IMG_3712.JPG,0.200200,nao_esta
IMG_3017.JPG,0.200000,nao_esta
IMG_3650.JPG,0.199800,nao_esta
IMG_3061.JPG,0.199700,nao_esta
IMG_3590.JPG,0.199700,nao_esta
IMG_3546.JPG,0.199400,nao_esta
IMG_3214.JPG,0.199200,nao_esta
IMG_3223.JPG,0.198700,nao_esta
IMG_3097.JPG,0.197900,nao_esta
IMG_3000.JPG,0.197800,nao_esta
IMG_3707.JPG,0.197700,nao_esta
IMG_3620.JPG,0.197400,nao_esta
IMG_3018.JPG,0.195400,nao_esta
IMG_3616.JPG,0.195000,nao_esta
IMG_3671.JPG,0.195000,esta
IMG_1130.JPG,0.193700,nao_esta
IMG_3053.JPG,0.193700,nao_esta
IMG_3167.JPG,0.192300,nao_esta
IMG_3634.JPG,0.192300,nao_esta
IMG_3533.JPG,0.192000,nao_esta
IMG_3004.JPG,0.190300,nao_esta
IMG_3619.JPG,0.190200,nao_esta
IMG_3583.JPG,0.189900,nao_esta
IMG_3575.JPG,0.189700,nao_esta
IMG_3558.JPG,0.189300,nao_esta
IMG_3042.JPG,0.188700,nao_esta
IMG_3703.JPG,0.187800,esta
IMG_3664.JPG,0.187700,nao_esta
IMG_3658.JPG,0.187400,nao_esta
IMG_3109.JPG,0.187200,nao_esta
IMG_2997.JPG,0.185200,nao_esta
IMG_3152.JPG,0.184400,nao_esta
IMG_3138.JPG,0.183200,nao_esta
IMG_3670.JPG,0.182900,nao_esta
IMG_3581.JPG,0.181800,nao_esta
IMG_3589.JPG,0.181700,nao_esta
IMG_3527.JPG,0.181000,nao_esta
IMG_3093.JPG,0.179500,nao_esta
IMG_3055.JPG,0.178900,nao_esta
IMG_3535.JPG,0.178300,nao_esta
IMG_3709.JPG,0.178000,rosto_errado
IMG_3009.JPG,0.175400,nao_esta
IMG_3538.JPG,0.174800,nao_esta
IMG_3114.JPG,0.173300,nao_esta
IMG_3058.JPG,0.173200,nao_esta
IMG_3626.JPG,0.172900,nao_esta
