arquivo,similaridade,gabarito
IMG_3561.JPG,0.158000,nao_esta
IMG_2985.JPG,0.157700,nao_esta
IMG_3589.JPG,0.157200,nao_esta
IMG_3694.JPG,0.156100,rosto_errado
IMG_2984.JPG,0.156000,nao_esta
IMG_3082.JPG,0.155900,nao_esta
IMG_3538.JPG,0.155800,nao_esta
IMG_3696.JPG,0.155500,esta
IMG_3012.JPG,0.154600,nao_esta
IMG_3206.JPG,0.153300,nao_esta
IMG_3002.JPG,0.152500,nao_esta
IMG_3537.JPG,0.151800,nao_esta
IMG_3533.JPG,0.151300,nao_esta
IMG_3594.JPG,0.150900,nao_esta
IMG_3756.JPG,0.150800,nao_esta
IMG_3682.JPG,0.150300,esta
IMG_3575.JPG,0.149900,nao_esta
IMG_3106.JPG,0.148700,nao_esta
IMG_3013.JPG,0.148400,nao_esta
IMG_3028.JPG,0.147500,nao_esta
IMG_3099.JPG,0.147200,nao_esta
IMG_3551.JPG,0.146900,nao_esta
IMG_3640.JPG,0.146300,esta
IMG_3755.JPG,0.146100,nao_esta
IMG_3094.JPG,0.145900,nao_esta
IMG_3008.JPG,0.145000,nao_esta
IMG_3233.JPG,0.145000,nao_esta
IMG_3676.JPG,0.145000,rosto_errado
IMG_1130.JPG,0.143100,nao_esta
IMG_3080.JPG,0.142900,nao_esta
IMG_3671.JPG,0.141900,rosto_errado
IMG_3622.JPG,0.141500,nao_esta
IMG_3547.JPG,0.140700,nao_esta
IMG_3018.JPG,0.140600,nao_esta
IMG_3700.JPG,0.140400,nao_esta
IMG_3583.JPG,0.140000,nao_esta
IMG_3552.JPG,0.138900,nao_esta
IMG_3602.JPG,0.138900,esta
IMG_3605.JPG,0.138000,esta
IMG_3526.JPG,0.135700,nao_esta
IMG_3088.JPG,0.135100,nao_esta
IMG_3548.JPG,0.134300,nao_esta
IMG_3183.JPG,0.134200,nao_esta
IMG_3666.JPG,0.134100,nao_esta
IMG_3078.JPG,0.133500,nao_esta
IMG_2989.JPG,0.131300,nao_esta
IMG_3074.JPG,0.131200,nao_esta
IMG_3115.JPG,0.131000,nao_esta
IMG_3667.JPG,0.130000,nao_esta
IMG_3669.JPG,0.127600,nao_esta
IMG_3136.JPG,0.126900,nao_esta
IMG_2988.JPG,0.126400,nao_esta
IMG_3235.JPG,0.125900,nao_esta
IMG_3124.JPG,0.125200,nao_esta
IMG_3043.JPG,0.124500,nao_esta
IMG_3546.JPG,0.124300,nao_esta
IMG_3109.JPG,0.124100,nao_esta
IMG_3011.JPG,0.123300,nao_esta
IMG_3232.JPG,0.121200,nao_esta
IMG_3167.JPG,0.120900,nao_esta
IMG_3674.JPG,0.120100,rosto_errado
IMG_1129.JPG,0.118100,nao_esta
IMG_3009.JPG,0.117500,nao_esta
IMG_3190.JPG,0.117200,nao_esta
IMG_3055.JPG,0.115600,nao_esta
IMG_3149.JPG,0.115400,nao_esta
IMG_3593.JPG,0.115300,nao_esta
IMG_3199.JPG,0.114000,nao_esta
IMG_3077.JPG,0.113900,nao_esta
IMG_3173.JPG,0.113600,nao_esta
IMG_3129.JPG,0.112700,nao_esta
IMG_3223.JPG,0.112700,nao_esta
IMG_3672.JPG,0.111800,rosto_errado
IMG_3130.JPG,0.111700,nao_esta
IMG_3189.JPG,0.110600,nao_esta
IMG_3579.JPG,0.109400,nao_esta
IMG_3118.JPG,0.108100,nao_esta
IMG_3737.JPG,0.105900,nao_esta
IMG_3703.JPG,0.105300,nao_esta
IMG_3148.JPG,0.105100,nao_esta
IMG_3021.JPG,0.104600,nao_esta
IMG_3214.JPG,0.104400,nao_esta
IMG_3155.JPG,0.103400,nao_esta
IMG_3132.JPG,0.103100,nao_esta
IMG_3584.JPG,0.103000,nao_esta
IMG_3079.JPG,0.102700,nao_esta
IMG_3165.JPG,0.102200,nao_esta
IMG_3042.JPG,0.101000,nao_esta
IMG_3188.JPG,0.100800,nao_esta
IMG_3182.JPG,0.100600,nao_esta
IMG_3716.JPG,0.100000,nao_esta
IMG_3722.JPG,0.098900,rosto_errado
IMG_3010.JPG,0.098500,nao_esta
IMG_3599.JPG,0.097900,nao_esta
IMG_3626.JPG,0.097800,nao_esta
IMG_3677.JPG,0.097300,rosto_errado
IMG_3163.JPG,0.097100,nao_esta
IMG_3627.JPG,0.097100,nao_esta
IMG_3201.JPG,0.096500,nao_esta
IMG_3611.JPG,0.095600,nao_esta
IMG_3162.JPG,0.094900,nao_esta
IMG_3629.JPG,0.093600,nao_esta
IMG_3169.JPG,0.092700,nao_esta
man-with-his-arms-crossed.jpg,0.091800,nao_esta
IMG_3005.JPG,0.091600,nao_esta
IMG_3607.JPG,0.090800,nao_esta
IMG_3590.JPG,0.090000,nao_esta
IMG_3175.JPG,0.089800,nao_esta
IMG_3041.JPG,0.089400,nao_esta
IMG_3615.JPG,0.088300,nao_esta
IMG_3641.JPG,0.087300,nao_esta
IMG_3107.JPG,0.085300,nao_esta
IMG_3108.JPG,0.084700,nao_esta
IMG_3692.JPG,0.084200,rosto_errado
IMG_3586.JPG,0.084000,nao_esta
IMG_3125.JPG,0.082900,nao_esta
IMG_3592.JPG,0.082800,nao_esta
IMG_3650.JPG,0.082100,rosto_errado
IMG_3658.JPG,0.081500,nao_esta
IMG_3172.JPG,0.081400,nao_esta
IMG_3045.JPG,0.081100,nao_esta
IMG_3749.JPG,0.081100,nao_esta
IMG_3089.JPG,0.081000,nao_esta
IMG_3574.JPG,0.080500,nao_esta
IMG_3186.JPG,0.080200,nao_esta
IMG_3178.JPG,0.079300,nao_esta
IMG_3619.JPG,0.079200,nao_esta
IMG_3670.JPG,0.078600,nao_esta
IMG_3582.JPG,0.078000,nao_esta
IMG_3713.JPG,0.077800,rosto_errado
IMG_3663.JPG,0.076700,nao_esta
IMG_3664.JPG,0.076000,nao_esta
IMG_3697.JPG,0.075500,rosto_errado
IMG_3121.JPG,0.075100,nao_esta
IMG_3048.JPG,0.074700,nao_esta
IMG_3093.JPG,0.073100,nao_esta
IMG_3706.JPG,0.072600,esta
IMG_3161.JPG,0.071100,nao_esta
IMG_3691.JPG,0.070900,esta
IMG_3061.JPG,0.070700,nao_esta
IMG_3693.JPG,0.068400,rosto_errado
IMG_3110.JPG,0.068200,nao_esta
IMG_3159.JPG,0.067900,nao_esta
IMG_3122.JPG,0.067800,nao_esta
IMG_3689.JPG,0.067700,rosto_errado
IMG_3541.JPG,0.067300,nao_esta
IMG_3114.JPG,0.067100,nao_esta
IMG_3047.JPG,0.067000,nao_esta
IMG_3580.JPG,0.066800,nao_esta
IMG_3119.JPG,0.066600,nao_esta
IMG_3154.JPG,0.065900,nao_esta
IMG_3646.JPG,0.065900,nao_esta
IMG_3668.JPG,0.065200,nao_esta
